policy_id,source_section,source_start,source_end,source_kind,source_text,b0_proposed,b1_proposed,b2_proposed,b3_proposed,read_before,proposed_validation,status,b0_actual_path,b0_actual_anchor,semantic_status,review_evidence,b1_actual_path,b1_actual_anchor,b1_movement_reason,b1_semantic_status,b1_review_evidence,b2_actual_path,b2_validation_evidence,b2_unverified_status,b3_actual_path,b3_actual_anchor,b3_semantic_status,b3_review_evidence
P311,5.9 주석 언어,588,588,list-rule,* 주석과 구현이 달라지면 같은 변경에서 함께 수정한다.,AGENTS.md#P311,AGENTS.md (invariant) + proposed reference/infra#P311,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#59-주석-언어,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,59-주석-언어,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 59-주석-언어,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P312,6. 변경 안전성,592,592,list-rule,* 사용자 또는 다른 에이전트가 수정한 파일을 덮어쓰지 않는다.,AGENTS.md#P312,AGENTS.md (invariant) + proposed reference/core#P312,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P313,6. 변경 안전성,593,593,list-rule,* 작업 시작 시 `git status --short`를 확인한다.,AGENTS.md#P313,AGENTS.md (invariant) + proposed reference/core#P313,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P314,6. 변경 안전성,594,594,list-rule,* 현재 작업 범위 밖의 변경을 자동 정리하지 않는다.,AGENTS.md#P314,AGENTS.md (invariant) + proposed reference/core#P314,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P315,6. 변경 안전성,595,595,list-rule,"* 넓은 파일 변경, 삭제, 인프라 적용과 프로덕션 변경은 명시적인 사람 확인 없이 실행하지 않는다.",AGENTS.md#P315,AGENTS.md (invariant) + proposed reference/core#P315,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P316,6. 변경 안전성,596,596,list-rule,"* 원본 원장, 마이그레이션 이력과 운영 감사 이력을 수정하거나 삭제하지 않는다.",AGENTS.md#P316,AGENTS.md (invariant) + proposed reference/core#P316,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P317,6. 변경 안전성,597,597,list-rule,* 명령은 재실행에 안전하게 만든다.,AGENTS.md#P317,AGENTS.md (invariant) + proposed reference/core#P317,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P318,6. 변경 안전성,598,598,list-rule,* 실패 시 부분 반영을 피한다.,AGENTS.md#P318,AGENTS.md (invariant) + proposed reference/core#P318,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P319,6. 변경 안전성,599,599,list-rule,* 기존 리소스의 삭제나 교체가 예상되면 구현 전에 위험을 보고한다.,AGENTS.md#P319,AGENTS.md (invariant) + proposed reference/core#P319,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P320,6. 변경 안전성,600,600,list-rule,* Terraform State를 직접 수정하지 않는다.,AGENTS.md#P320,AGENTS.md (invariant) + proposed reference/core#P320,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P321,6. 변경 안전성,601,601,list-rule,"* 승인 게이트, CODEOWNERS, Ruleset과 Apply workflow를 작업 편의를 위해 수정하지 않는다.",AGENTS.md#P321,AGENTS.md (invariant) + proposed reference/core#P321,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P322,6. 변경 안전성,602,602,list-rule,* 에이전트 자신의 권한이나 금지 명령을 변경하지 않는다.,AGENTS.md#P322,AGENTS.md (invariant) + proposed reference/core#P322,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P323,6. 변경 안전성,604,604,paragraph,다음 변경은 고위험 변경으로 분류한다.,AGENTS.md#P323,AGENTS.md (invariant) + proposed reference/core#P323,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P324,6. 변경 안전성,606,606,list-rule,* 리소스 삭제,AGENTS.md#P324,AGENTS.md (invariant) + proposed reference/core#P324,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P325,6. 변경 안전성,607,607,list-rule,* 리소스 교체,AGENTS.md#P325,AGENTS.md (invariant) + proposed reference/core#P325,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P326,6. 변경 안전성,608,608,list-rule,* 데이터베이스 변경,AGENTS.md#P326,AGENTS.md (invariant) + proposed reference/core#P326,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P327,6. 변경 안전성,609,609,list-rule,* 네트워크 CIDR 변경,AGENTS.md#P327,AGENTS.md (invariant) + proposed reference/core#P327,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P328,6. 변경 안전성,610,610,list-rule,* 공개 접근 범위 확대,AGENTS.md#P328,AGENTS.md (invariant) + proposed reference/core#P328,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P329,6. 변경 안전성,611,611,list-rule,* IAM 권한 확대,AGENTS.md#P329,AGENTS.md (invariant) + proposed reference/core#P329,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P330,6. 변경 안전성,612,612,list-rule,* 암호화 설정 제거,AGENTS.md#P330,AGENTS.md (invariant) + proposed reference/core#P330,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P331,6. 변경 안전성,613,613,list-rule,* 백업 보존 기간 축소,AGENTS.md#P331,AGENTS.md (invariant) + proposed reference/core#P331,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P332,6. 변경 안전성,614,614,list-rule,* 로그 보존 기간 축소,AGENTS.md#P332,AGENTS.md (invariant) + proposed reference/core#P332,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P333,6. 변경 안전성,615,615,list-rule,* State Backend 변경,AGENTS.md#P333,AGENTS.md (invariant) + proposed reference/core#P333,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P334,6. 변경 안전성,616,616,list-rule,* Provider 주요 버전 변경,AGENTS.md#P334,AGENTS.md (invariant) + proposed reference/core#P334,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#6-변경-안전성,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,6-변경-안전성,B0 root 변경 안전성과 고위험 12범주를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,6-변경-안전성,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
