policy_id,source_section,source_start,source_end,source_sha256,target_path,target_start,target_end,read_before,source_preservation,semantic_review,enforcement
P001,Qello Repository Agent Contract,3,3,50ce8491c235c3591dc05e1c72054ddce080a7fd6811d10d0c2643396951a457,AGENTS.md,3,3,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P274,5.4 `depends_on`,482,488,beebd17855da6c65269f4d54aa4a14ffa1ae8934c26ac43b2c399eb6b5ba5703,AGENTS.md,465,471,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P275,5.4 `depends_on`,490,490,de665b6afb0179f8dabbcca8b3936f6cb43250aba1fd66b4b51c5cc939b2b3e6,AGENTS.md,473,473,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P276,5.5 `ignore_changes`,494,494,06449f5e609823891c9a10243ad65e9e5e61248d9bc2a65b13dc4501ef2cb139,AGENTS.md,477,477,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P277,5.5 `ignore_changes`,496,496,f26de8afa65f6daba9e719272dd49e3e6d0e779f8c04fe270eb7ded1ea86b8ce,AGENTS.md,479,479,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P278,5.5 `ignore_changes`,498,498,86f1f06e977f0befae7b7059115573c62d53b586d653173eab0ab7e05469ba68,AGENTS.md,481,481,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P279,5.5 `ignore_changes`,499,499,0b34d6c89367c71f836bcf7a412d48dd5b0edc3204aad97217f4f3f8ae087919,AGENTS.md,482,482,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P280,5.5 `ignore_changes`,500,500,f7ae554be20e900c97424bde64c9fd1b2827cf882b22f22fb13079bc872be152,AGENTS.md,483,483,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P281,5.5 `ignore_changes`,501,501,570266630a7fa2b148d78051251238c88827a4546bbd549994481b48466e2b13,AGENTS.md,159,159,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P282,5.5 `ignore_changes`,503,511,99e4f7979888d103e6f097fb4f0b072322bf634199c1a6dcdd5e8fcceb292217,AGENTS.md,486,494,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P283,5.5 `ignore_changes`,513,513,b8e9411375ef5c0191c3869fa00733d806c125ab299adf9b5ec12269a6370a62,AGENTS.md,496,496,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P284,5.5 `ignore_changes`,515,519,c4ddc68772927dcd865073869f5c07a4d3654c58789345c1c13a03be6c145f3b,AGENTS.md,498,502,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P285,5.5 `ignore_changes`,521,521,e54c6fcf1fa0479272494131ce825ba2c024545c72a5712b348f4625634191c0,AGENTS.md,504,504,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P286,5.6 TODO와 임시 예외,525,525,22f28928581deb612e18e7bf7b032434bfe22245c780a5376853d81d2f4a687b,AGENTS.md,508,508,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P287,5.6 TODO와 임시 예외,527,527,ec84a32dc2f39fb33e9bd7ba18064a64ccec349b99ca08ae750ec5dc63768ec7,AGENTS.md,510,510,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P288,5.6 TODO와 임시 예외,529,529,23f8b292776e42cfcae25ff5164b639ca5cfc235f03aff8fe387ac417116aa4d,AGENTS.md,160,160,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P289,5.6 TODO와 임시 예외,530,530,a3dba850d69e8c0a91ba5c2be5156af83c2cb47928ab2c434322187cbf352ace,AGENTS.md,513,513,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P290,5.6 TODO와 임시 예외,531,531,4c55e5ad6c4acd9e6feceb44d7411161ed4e5f67a0482b18a2e591de7f62f3f0,AGENTS.md,514,514,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P291,5.6 TODO와 임시 예외,533,535,26705bc91cc8b4dd2c8544b63d16bd386b463e093a5857382824188b5eb5bc6b,AGENTS.md,516,518,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P292,5.6 TODO와 임시 예외,537,537,bf93e886ab69f940b30e5bf1c23fc863450211fcef4f5f4e4976d3b3ede8c4c6,AGENTS.md,520,520,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P293,5.6 TODO와 임시 예외,539,543,2f5090e8309e8338f4f6292c198569999e1d789d73e9f905751a632269f09f8c,AGENTS.md,522,526,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P294,5.7 보안 예외,547,547,87644ddd2b1c8c8aefa95f6649213144fc4d3f68af57b02c12620631ea54d526,AGENTS.md,530,530,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P295,5.7 보안 예외,549,549,be12e92a85bded618fec60bd6197e78f7653100d3bb7c43dbccc62a4198bd5c7,AGENTS.md,532,532,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P296,5.7 보안 예외,550,550,1758c66ef3c945308b26ee6a22f29262906cec6792f6ca461fd885a9a5b76b4e,AGENTS.md,157,157,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P297,5.7 보안 예외,551,551,45fdd363d443332c5e216f9c103dd721a5eedec556a81731c6bf16c0952dc5a2,AGENTS.md,158,158,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P298,5.7 보안 예외,552,552,74395c196ba89891af766e9d43faf1984d78e7c992b512885a96145d82725c3d,AGENTS.md,535,535,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P299,5.7 보안 예외,553,553,b61de59d2c7520ce22191c2444374daa46169fa7493fe5bb2151164df7eaf060,AGENTS.md,536,536,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P300,5.7 보안 예외,554,554,3b089f53e3829f2c12e0a53bf5f75f6f61562451096fb9f0b0c1df49ceba047c,AGENTS.md,537,537,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P301,5.7 보안 예외,556,564,78ef70cb974fcbb2e00962c040f908af1a39cc234fa45f651b561c7371a9796a,AGENTS.md,539,547,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P302,5.7 보안 예외,566,566,0a6fc6eb07752309dec3f2fee27ca7defd996dc14fb23127e5d2f590183fdf60,AGENTS.md,549,549,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P303,5.8 변수와 출력 설명,570,570,bdcb7364d573f1f20edf3356bd4fd2dc208ffde283c2b1e9113d8c69325221b9,AGENTS.md,553,553,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P304,5.8 변수와 출력 설명,572,577,b1f30891524eacd82e1054c2ef2de11425f432e3bfc00fdca97ff03e51f2d3ac,AGENTS.md,555,560,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P305,5.8 변수와 출력 설명,579,579,11a986c650df4cd88be328e23127d1b5e92d0c249d36c43f788c0cff9f7a002f,AGENTS.md,562,562,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P306,5.9 주석 언어,583,583,e37dbfa756a90c3168ced5e2300669a59b73eb8d24bf7ffc3b7cf14cf88241fc,AGENTS.md,566,566,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P307,5.9 주석 언어,584,584,e0cdcd322f77a34fdf760928d3a9ec061ffb07901e32829cc34683d1a8c6d03b,AGENTS.md,567,567,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P308,5.9 주석 언어,585,585,25035d38e49699c9e5018b4e91f0335223261d0320591dbf13615c9094b7d7f5,AGENTS.md,568,568,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P309,5.9 주석 언어,586,586,e29e15b27f3b66a4c108961df46e5587b230788b5272e16bf321de00cec74d4b,AGENTS.md,569,569,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P310,5.9 주석 언어,587,587,f0e611615d9afb9ddf37c47293ab8fc3ca0d8a650e064c2db45c9f5893b4a164,AGENTS.md,570,570,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P311,5.9 주석 언어,588,588,5972b0a533aa56eaaf01ac722ae988a57e8f7ed04d458b22460d724df801c626,AGENTS.md,571,571,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P312,6. 변경 안전성,592,592,7f05145d9304ce83a26037a4eb50fd4bb985d180bfa5f9e8b9ddbf01c3592c59,AGENTS.md,575,575,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P313,6. 변경 안전성,593,593,7e2388adc62b175aa0d2cdf0dabb4068df3089ea2660ebbf85c50b6a692f67ce,AGENTS.md,576,576,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P314,6. 변경 안전성,594,594,346c1fc236c55a20ab79cf4dd5f11acbe7164e534f59e5ade7d6c8d4393a5e24,AGENTS.md,577,577,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P315,6. 변경 안전성,595,595,397fc9a67bc20aec7c119d954126dd662ad1dfb1aff9e6f80319a0e8c4a3fa00,AGENTS.md,578,578,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P316,6. 변경 안전성,596,596,8ddd13a10eb6bf759ff72d6b27fd7d608082eee0fde07bec2554ae74b375eb92,AGENTS.md,579,579,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P317,6. 변경 안전성,597,597,0bb3698d585c36ca7b702f0b7810dc7622182918ea57c0aed096488c41a7a2c9,AGENTS.md,580,580,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P318,6. 변경 안전성,598,598,30c400833f15eadb8499f16ef103305137d916771ce220924a1eac39649093b9,AGENTS.md,581,581,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P319,6. 변경 안전성,599,599,71fa677aca5881c817ed1318a1ecd8ef00e64f2ee2d739c3deebd8dea2554e7c,AGENTS.md,582,582,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P320,6. 변경 안전성,600,600,1b3ac88ee12060a681a1d164ca813174eac96819a190ca532ae02a3d19f09b7d,AGENTS.md,583,583,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P321,6. 변경 안전성,601,601,4579989f858bcab3ff380787434001fa7f7b180ce4ff40aefa818e2008a378c3,AGENTS.md,584,584,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P322,6. 변경 안전성,602,602,7374c051dfd7f48031a1094abd2de2bbb34e5e32f959b566167aac8c0e21486c,AGENTS.md,585,585,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P323,6. 변경 안전성,604,604,941148cb0e747dbb534716a83a6fcdff8cfe499bff215726d3d186e7a4f3ca73,AGENTS.md,587,587,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P324,6. 변경 안전성,606,606,885ae93cf8dc959e47e01d9fccb7871713b02ff6ff56a0404e04d02bda51e61a,AGENTS.md,589,589,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P325,6. 변경 안전성,607,607,b0905441309bcd871088db5a63120d178227219031649200583f5955903ee82c,AGENTS.md,590,590,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P326,6. 변경 안전성,608,608,ade2391195fab148fcecb53b709077a345f7cb8499ef3509eb6b18373809803b,AGENTS.md,591,591,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P327,6. 변경 안전성,609,609,b73cd26ac011ff9fc5b97451f2b8a91df6d69d03b1a9220c027e55787ad62178,AGENTS.md,592,592,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P328,6. 변경 안전성,610,610,f5ef9d0e4ade9516ddb8545087b7494a1d265f08cd6d32468cbb9540abd4a496,AGENTS.md,593,593,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P329,6. 변경 안전성,611,611,63409a919a72c0e1ce85bd4e5d9a91dc97236808c2aa7478ccc1ad52fda65c31,AGENTS.md,594,594,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P330,6. 변경 안전성,612,612,6b130b56d769bde4427a071836cc72e0dae2aa9cc0dca9fa77667e044d3176d0,AGENTS.md,595,595,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P331,6. 변경 안전성,613,613,18286fb6693948035fdb5140ed4c7f56375c2e0e7f42092ebcf68f3792f895f4,AGENTS.md,596,596,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P332,6. 변경 안전성,614,614,c2db560718a96f24cd1e6ec45e55f34a70073999554d1e2f9e58ca4043c350c2,AGENTS.md,597,597,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P333,6. 변경 안전성,615,615,ad741dc3807111930d5c5f81b14cc0a34de7827ac45de7d019cfbb5a6f86455c,AGENTS.md,598,598,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P334,6. 변경 안전성,616,616,1c0f4db81bb199910798db8eae010ccabf3e1292314422631d99f007a2a77f7d,AGENTS.md,599,599,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P335,6. 변경 안전성,617,617,3ce332b1f6096db163e9576f5d01bf9178bb54bcaf42489d6b0a03714517e4fc,AGENTS.md,600,600,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P336,6. 변경 안전성,619,619,757cf3d8984efef4b60d7645b0778faf9b96aa50e5a6204aebb2eeced96df210,AGENTS.md,602,602,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P337,7. 커밋과 PR,623,623,b1020b6110caeff0d5db667ee4787d080fb095d849fce56870c1104e23307be1,AGENTS.md,606,606,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P338,7. 커밋과 PR,625,627,80aa727a8c068b4e5d92089fc7e9e3618967d8f12d3be178d613595ed3c7962a,AGENTS.md,608,610,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P339,7. 커밋과 PR,629,629,a65a762c1853c7839074cfb48728dd244a7cd2e287946140cf4063f71ce4e931,AGENTS.md,612,612,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P340,7. 커밋과 PR,631,631,b6672c72634035d093f32379b15236b21ff7d3f8b4e0f2996d4151606aa4d31a,AGENTS.md,34,34,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P341,7. 커밋과 PR,633,638,91b8dc94e97f4b2d3220de50ae290eb6ff2cc431e88cee0fe90370646b4d97b8,AGENTS.md,616,621,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P342,7. 커밋과 PR,640,640,a8ac7f7a692e4043a77b87a19da58f4e8d93d82605dccd2594be9515ab0ee42d,AGENTS.md,623,623,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P343,7. 커밋과 PR,642,645,579c60befbbadae9c38c541845d4ed86a34f551e53603cd6b943bdb909b129ba,AGENTS.md,625,628,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P344,7. 커밋과 PR,647,648,2764b1469bb7688b8aaa2fe02263e4bb4c042d649aa4a0aaee5cc045158850da,AGENTS.md,630,631,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P345,7. 커밋과 PR,650,650,cc46e7eafb46e1ce9da26b934c92ab5357e339baaaef105c1bf0f8d7bf31f4ac,AGENTS.md,633,633,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P346,7. 커밋과 PR,652,652,59372e70318b5c8d40b4414398fb2a3e5516aef8b4ff88e1aff77ebb612da334,AGENTS.md,635,635,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P347,7. 커밋과 PR,653,653,0ca40b701abe1a44c587ed63ce17fe22996c1673e1dadb1dbb87931c674aea1c,AGENTS.md,636,636,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P348,7. 커밋과 PR,654,654,aa188ccd6131e871c7b92f57eb597285791e3a1d5159d5846002f0f1808f13bf,AGENTS.md,637,637,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P349,7. 커밋과 PR,655,655,94ad305587217be58b87641505119d6980582ee1270e5be42ff03f31138ad3f3,AGENTS.md,638,638,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P350,7. 커밋과 PR,656,656,2f5af38196651280c20f1e45500de1f4fa0692fb251a1289f220df4684984f8d,AGENTS.md,106,106,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P351,7. 커밋과 PR,657,657,866343d4ac8acee2e3e451118dc7985497cd243715d8794a1103429ae3ab9a4a,AGENTS.md,640,640,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P352,7. 커밋과 PR,658,658,52fdd0fcd0dfd7d19cda30062f38af8cffd4f57bae4d0c97b20fb6c475ed5581,AGENTS.md,641,641,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P353,7. 커밋과 PR,659,659,62b75979f0baa7323d166e3f245f4368e6d976c05eef533167d450566e427410,AGENTS.md,642,642,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P354,7. 커밋과 PR,660,660,dad2ae978454bf9b4889d076e37f1dcff98719116748fa18aee0f141edd8f648,AGENTS.md,643,643,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P355,7. 커밋과 PR,662,662,007f125cb7b2111fcdc4caf3120f2b0f95b7ffe08ef04657eb91f2a26d61383c,AGENTS.md,645,645,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P356,7. 커밋과 PR,664,667,e735d39f26bc8d5c2818f278c99a970f854610040341037ddf5180f7f4d02a94,AGENTS.md,647,650,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P357,7. 커밋과 PR,669,669,1e57d544e91f3715b80db16a70af7ce08428b6bcecdba1b0f46d03207fa001c9,AGENTS.md,652,652,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P358,7. 커밋과 PR,671,674,d364bcb8cc274daa051e3e463c61718298c98b81f78600b80127dc25d35d2fcb,AGENTS.md,654,657,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P359,8. Husky 로컬 게이트,678,678,26aa4f39be00d8b46f125d2327ec3361c4c3b0443e514b72e4623e3448508575,AGENTS.md,661,661,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P360,8. Husky 로컬 게이트,680,680,5fdf1ef92dc8903617068eb2e77325d45dc048d8a36085b1fa4c6a3041aa22d9,AGENTS.md,663,663,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P361,8. Husky 로컬 게이트,682,682,4cad5eb9a95c5ad23872b55aa02b6f6b10b727399d6ca6f3b0001f60ea429f48,AGENTS.md,665,665,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P362,8. Husky 로컬 게이트,683,683,778d20ce4cbf502ee220bc79efe980d5655938337f3a445e1cfaf73adf0c89b9,AGENTS.md,666,666,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P363,8. Husky 로컬 게이트,684,684,e2f8a578700444434fea1e0a1b073dcc2f81764491d30a69502a73472211b65e,AGENTS.md,667,667,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P364,8. Husky 로컬 게이트,685,685,f40d1fb37e704f58ac160cace9f40316479b3543456d1e10941699a43dd0eae7,AGENTS.md,668,668,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P365,8. Husky 로컬 게이트,686,686,809c9fc744cd19d71982f6c581c742e4bde224861bdd2183e4ce06b183c75ae1,AGENTS.md,669,669,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P366,8. Husky 로컬 게이트,687,687,637fadc3a16795f848af3a6c04fe03be22995e79e6798c784a3fde688077f2e2,AGENTS.md,670,670,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
